quad,year,trackID,age,distEdgeMin,allEdge,QuadName,Grazing,Group,area.t0,logarea.t0,logarea.t1,species,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,Treatment,Period,inARTR,Treatment2,Treatment3
Q1,1936,97,2,21.4793784888289,0,E1 Q1,UG,E1,3.86503531631012,1.3519708194646816,-0.3663461746252436,POSE,1.5398902461622546,0,0,0.2277946865655658,1.128285138589281,0,Control,Historical,0,Control,Control
Q1,1937,10,6,18.97283785,0,E1 Q1,UG,E1,8.30633804296414,2.117018843027654,1.5825257909783053,POSE,0.8420856883345675,0.08033303351271336,8.406638833931775e-4,0.04738532987673723,2.171414557829997,0.76502,Control,Historical,0,Control,Control
Q1,1937,12,6,13.3586644192329,0,E1 Q1,UG,E1,0.98240565080117,-0.017750969568780316,-0.011782082994507422,POSE,5.539260012184855,1.795979515298149,0.01706611170127275,0.1820447024573135,38.35511692353006,0.27188,Control,Historical,0,Control,Control
Q1,1937,24,6,7.65480505,0,E1 Q1,UG,E1,30.4524156453946,3.416165322549378,3.3165405619927517,POSE,0.8292805229420063,0.0013911032861449373,0.0010473400806519503,0.0037200000000000002,0.5495118977535222,0.0015400000000000001,Control,Historical,0,Control,Control
Q1,1937,29,6,43.031859,0,E1 Q1,UG,E1,3.32040862051065,1.2000878538219273,-0.90011581295781,POSE,0.013531817403959456,3.299038060861751e-4,5.043898909061753e-7,0.0019215575897487697,1.1080213523596756,0.00432,Control,Historical,0,Control,Control
Q1,1937,31,6,19.8989738,0,E1 Q1,UG,E1,5.92339821561479,1.7789103071156886,1.7694518199688876,POSE,0.005100885957370657,0.00563214906958121,0.09630038991940479,1.8092983997361196,3.1442312943709245,0.00168,Control,Historical,0,Control,Control
Q1,1937,89,6,0.533337849999999,0,E1 Q1,UG,E1,24.5657876485783,3.201354728960772,2.179941022464646,POSE,0.2709534578043159,0,0.001137275111779987,0.004477021991578305,0.04863554439284688,0.14359,Control,Historical,0,Control,Control
Q1,1937,97,3,22.99561835,0,E1 Q1,UG,E1,0.69326276968625,-0.3663461746252436,-0.2815595561749571,POSE,4.64256474164107,0,3.574999999999986e-4,0.0785146039313076,28.31028994040985,0.13594,Control,Historical,0,Control,Control
Q1,1937,98,3,13.1161941,0,E1 Q1,UG,E1,3.57566484395082,1.2741511291915255,1.2648841639245048,POSE,0.006441144500501641,0.01105152354737376,0.18106020439648293,2.839603250167319,0.9505790313160477,1.2e-4,Control,Historical,0,Control,Control
Q1,1938,10,7,18.8315308396085,0,E1 Q1,UG,E1,4.86723391425898,1.5825257909783053,2.4341987563657237,POSE,0.7981041339643564,0.1705681839082649,6.383575411337162e-4,0.07224412678256865,6.813337027637211,0.38394,Control,Historical,0,Control,Control
Q1,1938,12,7,9.1827292590938,0,E1 Q1,UG,E1,0.9882870539532,-0.011782082994507422,1.4256526069813051,POSE,15.128137219759152,0.8753151781181205,0.027215205914722238,0.002091630862124818,29.615531411143,1.7554400000000001,Control,Historical,0,Control,Control
Q1,1938,24,7,6.9585339544921,0,E1 Q1,UG,E1,27.5648266153475,3.3165405619927517,2.981062258780615,POSE,0.9124359526757464,0.005182290212106057,0.0011267946592593658,1.2010083189620921e-5,0.5756225011109047,0.0018700000000000001,Control,Historical,0,Control,Control
Q1,1938,31,7,19.7293620769343,0,E1 Q1,UG,E1,5.86763595874281,1.7694518199688876,1.7330978150844658,POSE,0,0.045591226135036036,0.10479151885575207,2.317736243104307,20.71391409131978,0.0014600000000000001,Control,Historical,0,Control,Control
Q1,1938,94,6,9.33785114508092,0,E1 Q1,UG,E1,2.07097423633179,0.7280191421293022,0.812854918451744,POSE,52.485603663697425,0,0,4.251510721514527e-4,0.20435128911825343,0,Control,Historical,0,Control,Control
Q1,1938,97,4,22.6112269367879,0,E1 Q1,UG,E1,0.75460597289164,-0.2815595561749571,0.35090853015757184,POSE,2.8531978311456823,0,0,0.10742865732704741,9.200892296871759,0.13594,Control,Historical,0,Control,Control
Q1,1938,98,4,12.6783620536789,0,E1 Q1,UG,E1,3.542682341921,1.2648841639245048,2.5811318956446967,POSE,0,0.26585394585819566,0.1774148403752133,1.4212663679552608,2.7011225080245853,6e-5,Control,Historical,0,Control,Control
Q1,1939,10,8,17.984055810987,0,E1 Q1,UG,E1,11.4066755247428,2.4341987563657237,1.833855780627549,POSE,1.68454931257811,0.25402379051156854,0.0010364158673441333,0.10135489490637763,3.396839620750727,1.00958,Control,Historical,0,Control,Control
Q1,1939,12,8,11.6066042470415,0,E1 Q1,UG,E1,4.16057217541135,1.4256526069813051,0.26361893466638153,POSE,1.4814233486479464,3.1946213850207563,0.004359423143398587,0.0027908444752836395,29.83331961948386,0.37772,Control,Historical,0,Control,Control
Q1,1939,24,8,7.98838161065578,0,E1 Q1,UG,E1,19.7087413126029,2.981062258780615,3.7751058192212157,POSE,0.21205121792057474,0.07948073814777472,0.0013558312496034493,0,0.3491260748502664,3e-5,Control,Historical,0,Control,Control
Q1,1939,31,8,21.6026183526032,0,E1 Q1,UG,E1,5.65815470431137,1.7330978150844658,1.6045469041412805,POSE,0.03478999653114353,0.028536591187909074,0.09754988151886407,0.6027809132544927,28.18026496264596,0.00526,Control,Historical,0,Control,Control
Q1,1939,94,7,8.9423464630432,0,E1 Q1,UG,E1,2.25433475024326,0.812854918451744,2.377576912708689,POSE,62.69433777387089,1.5674660383530777e-4,0,1.6020036319038596e-4,0.8825490142054693,0,Control,Historical,0,Control,Control
Q1,1939,97,5,22.8022003769599,0,E1 Q1,UG,E1,1.42035740010256,0.35090853015757184,-0.28768207245180755,POSE,1.2066689823800314,0,0,0.0754985867150935,13.7612334245529,0.13594,Control,Historical,0,Control,Control
Q1,1939,98,5,10.3608128553375,0,E1 Q1,UG,E1,13.2120844000602,2.5811318956446967,2.7838940625218487,POSE,0.03165126732242893,0.15507379274739383,0.03917903925846178,1.2025335634055434,2.562177109466683,1.7e-4,Control,Historical,0,Control,Control
Q1,1940,10,9,17.5306628606183,0,E1 Q1,UG,E1,6.25796955728746,1.833855780627549,0.89465936876753,POSE,1.2556915548743006,0.16295944485616698,0.0018532347134256773,0.07299335754144246,1.002538144882285,0.38394,Control,Historical,0,Control,Control
Q1,1940,12,9,10.6425144410503,0,E1 Q1,UG,E1,1.30163209491488,0.26361893466638153,0.23561635466033873,POSE,6.942646656988951,0.8222001883967588,0.005444134763580341,0.007978188798683302,7.407038616460308,1.42439,Control,Historical,0,Control,Control
Q1,1940,24,9,7.13880346078983,0,E1 Q1,UG,E1,43.6021220142051,3.7751058192212157,3.0269809326869015,POSE,0.5519550407829608,0.009909984423841592,0.0012232510252761755,0,0.6697842869653048,1.4000000000000001e-4,Control,Historical,0,Control,Control
Q1,1940,31,9,19.063409739898,0,E1 Q1,UG,E1,4.97560466605821,1.6045469041412805,1.3323736609211967,POSE,0.01407842159231252,0.020212528184010373,0.6648157067002632,0.16473750257634576,19.28436250514854,0.00201,Control,Historical,0,Control,Control
Q1,1940,94,8,9.05171286439229,0,E1 Q1,UG,E1,10.7787533352076,2.377576912708689,2.193195068260623,POSE,64.69302793052643,2.6403917148327575e-4,1.7067951191052093e-10,6.250472287062457e-4,0.10095219561770022,0,Control,Historical,0,Control,Control
Q1,1940,97,6,23.3908105223261,0,E1 Q1,UG,E1,0.74999999999998,-0.28768207245180755,-0.6931471805599853,POSE,2.7406900220023926,0,4.5290171613032764e-15,0.10470408980062411,6.222743189716558,0.13594,Control,Historical,0,Control,Control
Q1,1940,98,6,10.2801362913658,0,E1 Q1,UG,E1,16.1819117943624,2.7838940625218487,1.2529615218945258,POSE,0.007243145935641769,0.04206632863142821,0.18131043224641544,0.7969891288882287,6.3580773734267435,0.0016,Control,Historical,0,Control,Control
Q1,1940,106,1,11.6373292613798,0,E1 Q1,UG,E1,0.25,-1.3862943611198906,-1.3862943611198906,POSE,9.778498589082012,0.020577497861864476,0.015298559103411227,4.790276942539492,0.5037103909345196,0.14087,Control,Historical,0,Control,Control
Q1,1941,10,10,17.9073362984692,0,E1 Q1,UG,E1,2.4465022924217,0.89465936876753,1.1661893967206196,POSE,1.1278849646480114,0.35663693819635667,0.0019400849655776932,0.08996794207014706,2.7721091662972412,1.2814599999999998,Control,Historical,0,Control,Control
Q1,1941,12,10,11.089715185285,0,E1 Q1,UG,E1,1.26568864146181,0.23561635466033873,-0.10704102720604844,POSE,21.531333394698407,0.5710151305825272,0.0063438732451704715,0.060971131793102144,0.11604347036831644,0,Control,Historical,0,Control,Control
Q1,1941,24,10,7.1009081634049,0,E1 Q1,UG,E1,20.634840481385,3.0269809326869015,1.8812396010357044,POSE,0.7534849946580964,0.04072674308401708,4.108832938451421e-4,4.2e-4,0.22347367302939763,0,Control,Historical,0,Control,Control
Q1,1941,31,10,19.9078519404053,0,E1 Q1,UG,E1,3.79002896263447,1.3323736609211967,2.22613153162306,POSE,0,0.09347682487952678,0.09928544412704872,0.7273505482706019,3.4642453462344838,0.00206,Control,Historical,0,Control,Control
Q1,1941,94,9,8.66812613361451,0,E1 Q1,UG,E1,8.96380738652331,2.193195068260623,0.7704938358703565,POSE,62.97900813950963,0.0012456651693620124,0.0011975023759237449,0.0054871970023795905,0.20115707343347722,0.13635,Control,Historical,0,Control,Control
Q1,1941,97,7,22.9927019282054,0,E1 Q1,UG,E1,0.49999999999998,-0.6931471805599853,0.6890442227505609,POSE,1.2817104080965465,0.0015239461864279178,1.3988810110277e-14,0.10455549833270221,3.860325275945296,0.42439,Control,Historical,0,Control,Control
Q1,1941,98,7,10.27025660849,0,E1 Q1,UG,E1,3.50069500589266,1.2529615218945258,1.4300056165366508,POSE,0,0.18496683931616387,0.08394168787646658,0.9250321107034051,1.7220104261995541,2e-4,Control,Historical,0,Control,Control
Q1,1941,102,4,26.9819738069206,0,E1 Q1,UG,E1,0.24999999999999,-1.3862943611199305,-0.5195708701037846,POSE,0,0.0026117054694240463,0.03529475132818408,0.20654632462798073,8.660043576844448,0.01679,Control,Historical,0,Control,Control
Q1,1941,106,2,12.5242191059558,0,E1 Q1,UG,E1,0.25,-1.3862943611198906,0.5744875029503723,POSE,57.593258925057754,0.088847554678756685,0.009486845869241272,1.2898998986421633,0.36475202704809034,0.02306,Control,Historical,0,Control,Control
Q1,1941,110,1,17.9209659859819,0,E1 Q1,UG,E1,0.25,-1.3862943611198906,-1.3862943611198906,POSE,44.571904775125006,0.11360305326219,0.02090807772338625,0.2560563863336293,0.14036376617170795,0.00201,Control,Historical,0,Control,Control
Q1,1941,112,1,26.0724113060736,0,E1 Q1,UG,E1,0.25,-1.3862943611198906,-0.3773917475003852,POSE,0.11524975521934183,0.8151346592311975,0.15894384365154304,0.18528197014869258,9.212045108805427,0.13743,Control,Historical,0,Control,Control
Q1,1941,115,1,5.90949956854541,0,E1 Q1,UG,E1,0.24999999999999,-1.3862943611199305,-0.7473735087805754,POSE,26.572948985673783,0,0.001201505716892504,0.0025348910063319103,1.7326867540182989,0.27383,Control,Historical,0,Control,Control
Q1,1941,118,1,6.277373787638,0,E1 Q1,UG,E1,0.25,-1.3862943611198906,1.0279969444227386,POSE,20.321394095575876,1.6128922905508927,0.003892305123758945,0.5278029759030616,9.53451549831112,0.13635,Control,Historical,0,Control,Control
Q1,1945,10,14,19.4041019248632,0,E1 Q1,UG,E1,4.65661067556401,1.5382878606696353,2.0204688179208548,POSE,8.671530133380076,0.8849426001874163,0.007101965602260349,0.008016128460498793,0.24498462821237565,0.18885999999999997,Control,Historical,0,Control,Control
Q1,1945,24,14,8.61150268682672,0,E1 Q1,UG,E1,27.9645636195506,3.3309381236300974,3.5349277012520175,POSE,0.720244142691742,0.4154007065272543,0,1.325260812544332e-5,0.1056038375439735,0.13594,Control,Historical,0,Control,Control
Q1,1945,89,14,0.633111273431114,0,E1 Q1,UG,E1,3.39472026655982,1.2222213619045532,-0.6931471805599653,POSE,0.06412128603300525,0.49778832143065876,9.955099393525154e-4,0.009699985561875634,0.05911128205346113,0.13605,Control,Historical,0,Control,Control
Q1,1945,94,13,4.99496988019359,0,E1 Q1,UG,E1,2.46261482821073,0.9012237237224017,0.5279808381974214,POSE,68.1855152143446,0.002409248743904685,1.3615762334819186e-4,2.2490170501560572e-4,0.023128570043374038,0.13635,Control,Historical,0,Control,Control
Q1,1945,97,11,24.9794128475244,0,E1 Q1,UG,E1,4.55171324107969,1.5155036985918116,2.7430125531567757,POSE,5.17093959648488,0.024372499222342428,0.03580736566911029,0.08420849473712226,17.321846005777314,0.18261,Control,Historical,0,Control,Control
Q1,1945,98,11,11.6259394176192,0,E1 Q1,UG,E1,3.38084665581451,1.2181261680135236,1.655079631477701,POSE,0.1896390371604968,0.07805433768083468,0.1896296522973172,0.1770589737507275,0.4912859911831716,0.04687,Control,Historical,0,Control,Control
Q1,1945,102,8,28.6399628861616,0,E1 Q1,UG,E1,0.73326925395023,-0.31024231309873856,-0.20524655703243508,POSE,0.00311727340148849,0.0027372178313070563,0.005913885335210019,0.053120510864981464,14.268112820498947,0.15892,Control,Historical,0,Control,Control
Q1,1945,106,6,12.2914230285598,0,E1 Q1,UG,E1,5.32564761069965,1.672534321233535,-0.2876820724517809,POSE,1.4410291576577647,0.08816751997678995,0.015412811164529609,0.47373545035566095,0.3858184758942063,0.19791,Control,Historical,0,Control,Control
Q1,1945,118,5,3.8254503478544,0,E1 Q1,UG,E1,6.03309616851252,1.7972603397447253,2.5269961196137176,POSE,0.6585923542599353,4.233580676981989,0.01837920116736057,0.11350943851040773,15.134774340154895,4.1e-4,Control,Historical,0,Control,Control
Q1,1945,120,4,23.7517948932538,0,E1 Q1,UG,E1,1.43377681893214,0.3603120947317577,1.5348907686482125,POSE,11.35156694735594,0.024945426564472087,5.544055627242953e-4,0.006265763315402612,0.43117179390812477,0.0015400000000000001,Control,Historical,0,Control,Control
Q1,1945,121,4,9.98655893039567,0,E1 Q1,UG,E1,5.40259083211262,1.6868786222353778,1.8493373696994042,POSE,3.0573540602744904,0.8798817845461829,0.003060065282956002,0.15282769397744558,0.14305355405039485,0.00479,Control,Historical,0,Control,Control
Q1,1945,123,1,8.12038787578047,0,E1 Q1,UG,E1,3.95561975728695,1.3751372911648385,2.002067456015594,POSE,0.5115166918299255,3.237332284337208,0.01588106070699984,1.8005520612329056,9.707251803677975,0.5155000000000001,Control,Historical,0,Control,Control
Q1,1946,10,15,18.363248784952,0,E1 Q1,UG,E1,7.54185986403866,2.0204688179208548,2.6358409048192644,POSE,0.21185409123414875,0.0043171164906207924,0.0015919165006031252,0.005025281360573978,0.01249655028192314,0,Control,Historical,0,Control,Control
Q1,1946,24,15,9.4197503530645,0,E1 Q1,UG,E1,34.2925353172327,3.5349277012520175,3.005281686718892,POSE,0.4969690895540536,0.5915612635733796,2.399361989091636e-11,9.56530334149862e-5,0.0753952464679596,0,Control,Historical,0,Control,Control
Q1,1946,89,15,1.754848783426,0,E1 Q1,UG,E1,0.49999999999999,-0.6931471805599653,0.5595580059521618,POSE,0.06190711194949938,0,0.005237832592084202,0.002328890535829247,0.17631996708728426,0.00479,Control,Historical,0,Control,Control
Q1,1946,94,14,6.82582614379477,0,E1 Q1,UG,E1,1.69550535035175,0.5279808381974214,-0.6931471805599853,POSE,61.14003438819618,0.007513618745639433,1.100588738181105e-4,2.64550281836719e-4,1.4222248382705522,0.016759999999999997,Control,Historical,0,Control,Control
Q1,1946,97,12,25.6923011523834,0,E1 Q1,UG,E1,15.5337108086888,2.7430125531567757,2.5877106727838606,POSE,13.230315956487884,0.33726372889278916,1.0250009671566247e-4,0.05318790057061971,0.6892459871484012,0.048620000000000003,Control,Historical,0,Control,Control
Q1,1946,98,12,10.1257487912221,0,E1 Q1,UG,E1,5.23349665665757,1.655079631477701,2.3229952510575793,POSE,0.002826791309917638,0.002944763788222038,6.274425512404396e-4,0.7273852216690224,0.881594635132642,0,Control,Historical,0,Control,Control
Q1,1946,102,9,28.0922339560964,0,E1 Q1,UG,E1,0.81444648414592,-0.20524655703243508,1.7779586763946968,POSE,0,0.3556070232164003,0.002149798595868785,0.10872082374502008,2.51344217795737,0,Control,Historical,0,Control,Control
Q1,1946,106,7,8.7740183212131,0,E1 Q1,UG,E1,0.75,-0.2876820724517809,-0.6931471805599453,POSE,0.5132046488602164,0.05804019709807893,0.11980798938376211,0.3514114104430589,0.009364436780442981,3e-5,Control,Historical,0,Control,Control
Q1,1946,118,6,3.06509724345062,0,E1 Q1,UG,E1,12.515853486147,2.5269961196137176,2.1443461360459457,POSE,0.34375639552335574,0.5020682397964947,0.014074961389780982,0.19822365555977944,4.36875e-4,3e-5,Control,Historical,0,Control,Control
Q1,1946,120,5,23.5991003721737,0,E1 Q1,UG,E1,4.64081857938019,1.5348907686482125,1.848338497539884,POSE,13.736080451495283,0.266437761213435,6.4743897523359e-5,0.0021380909821598778,0.2667945128030937,0.0049299999999999995,Control,Historical,0,Control,Control
Q1,1946,121,5,9.32269955850276,0,E1 Q1,UG,E1,6.35560670940282,1.8493373696994042,2.5560824144681265,POSE,1.8142984627142866,1.0171631708199476,0.07465458975122284,0.06661089028117405,0.07936025738869974,0,Control,Historical,0,Control,Control
Q1,1946,123,2,4.48242067036391,0,E1 Q1,UG,E1,7.40434845009655,2.002067456015594,2.583184451894909,POSE,0.33462171766053533,5.461528686052556,0.0589769635828569,0.4316522588743584,0.11968111453016042,1.1e-4,Control,Historical,0,Control,Control
Q1,1946,127,1,1.24113552266665,0,E1 Q1,UG,E1,13.6637473662292,2.614746147869816,1.6959105194669726,POSE,7.71566986256147,0.03755515389148385,6.564156183941365e-10,0,0.5633806752048087,1.1e-4,Control,Historical,0,Control,Control
Q1,1949,10,18,19.0797503726302,0,E1 Q1,UG,E1,3.72224747002231,1.3143276444628653,1.3445608881922568,POSE,0.08830444910007772,0.004395718623557064,0.00585577222088492,0.013306328522847848,0.013471499620309047,3e-5,Control,Historical,0,Control,Control
Q1,1949,24,18,8.4992534772072,0,E1 Q1,UG,E1,2.27823933038395,0.8234029211323701,0.5012400947979697,POSE,0.09783185590386698,5.33314384011337,6.67213160170152e-6,1.5786100866424e-4,0.22700565823649427,0.00165,Control,Historical,0,Control,Control
Q1,1949,94,17,4.396186285886,0,E1 Q1,UG,E1,1.49999999999994,0.4054651081081244,0.746209310282466,POSE,50.425388358019894,0.011394541939078478,9.018942785225346e-4,1.8573392277893805e-4,2.355587052111246,0.13605,Control,Historical,0,Control,Control
Q1,1949,97,15,26.5754566084884,0,E1 Q1,UG,E1,4.89937679254137,1.5891080118322192,2.137326653272901,POSE,2.371401902602788,0.09556013416244935,0.019810018882622897,0.07599502474722006,26.181952604255876,0.04695,Control,Historical,0,Control,Control
Q1,1949,118,9,3.554393316352,0,E1 Q1,UG,E1,5.06838850078657,1.6230229171346147,3.1796922541988892,POSE,0.088301235258857,2.7289362628559433,7.461285873766601e-10,0.030392052733729857,0.1599343125188683,1.3825100000000001,Control,Historical,0,Control,Control
Q1,1949,120,8,22.1811972316648,0,E1 Q1,UG,E1,9.21852095172317,2.2212146073166537,1.6058981766962972,POSE,7.7992575223450205,0.24986591802923788,4.4300953894901005e-4,0.0023610905690943057,1.6641923756488928,0.0015400000000000001,Control,Historical,0,Control,Control
Q1,1949,121,8,10.9335472157886,0,E1 Q1,UG,E1,4.56900666727655,1.5192958218220374,2.219209400769344,POSE,46.28898241386802,1.3444967634689626,0.003721270419149432,0.08636598163279886,0.09859196446538127,0,Control,Historical,0,Control,Control
Q1,1949,123,5,5.15246204928684,0,E1 Q1,UG,E1,8.82675024068444,2.177786910711361,2.86217816976152,POSE,0.5290919036497996,1.4873837912000825,9.06452276786878e-4,0.3356325658654368,0.1401941413325277,0,Control,Historical,0,Control,Control
Q1,1949,127,4,2.87494956571921,0,E1 Q1,UG,E1,0.499999999999986,-0.6931471805599733,-0.28768207245182087,POSE,25.887566980872325,0.41944700617879105,8.261652537586512e-5,0,0.6145954124862023,0,Control,Historical,0,Control,Control
Q1,1949,131,1,27.0426035037179,0,E1 Q1,UG,E1,2.82360148186771,1.0380131913540693,1.743414786611888,POSE,0.02534399919498755,0.5232837558206359,0.027779628162276252,0.12392020405912772,0.010833415254337578,1.1e-4,Control,Historical,0,Control,Control
